MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_OLD,VALUE_NEW
M1,BELEG,M1V388294P36,125721,VBAK,M1V388294,LIFSK,U,ZA,nan
M1,BELEG,M1V388294P28,125728,VBAK,M1V388294,LIFSK,U,ZA,nan
M1,BELEG,M1V388299P12,125735,VBAK,M1V388299,LIFSK,U,ZA,nan
M1,BELEG,M1V388283P12,125749,VBAK,M1V388283,LIFSK,U,ZA,nan
M1,BELEG,M1V388288P100,125756,VBAK,M1V388288,LIFSK,U,ZA,nan
M1,BELEG,M1V388288P90,125763,VBAK,M1V388288,LIFSK,U,ZA,nan
M1,BELEG,M1V388288P80,125770,VBAK,M1V388288,LIFSK,U,ZA,nan
M1,BELEG,M1V388218P12,125777,VBAK,M1V388218,LIFSK,U,ZA,nan
M1,BELEG,M1V388218P3,125785,VBAK,M1V388218,LIFSK,U,ZA,nan
M1,BELEG,M1V388216P80,125792,VBAK,M1V388216,LIFSK,U,ZA,nan
M1,BELEG,M1V388216P70,125799,VBAK,M1V388216,LIFSK,U,ZA,nan
M1,BELEG,M1V388216P60,125806,VBAK,M1V388216,LIFSK,U,ZA,nan
M1,BELEG,M1V388216P51,125813,VBAK,M1V388216,LIFSK,U,ZA,nan
M1,BELEG,M1V388216P44,125820,VBAK,M1V388216,LIFSK,U,ZA,nan
M1,BELEG,M1V388230P12,125827,VBAK,M1V388230,LIFSK,U,ZA,nan
M1,BELEG,M1V388202P3,125834,VBAK,M1V388202,LIFSK,U,ZA,nan
M1,BELEG,M1V388235P12,125841,VBAK,M1V388235,LIFSK,U,ZA,nan
M1,BELEG,M1V388242P18,125849,VBAK,M1V388242,LIFSK,U,ZA,nan
M1,BELEG,M1V389195P28,125857,VBAK,M1V389195,LIFSK,U,ZA,nan
M1,BELEG,M1V301039P51,125865,VBAK,M1V301039,LIFSK,U,ZA,nan
M1,BELEG,M1V389225P18,125873,VBAK,M1V389225,LIFSK,U,ZA,nan
M1,BELEG,M1V301040P36,125880,VBAK,M1V301040,LIFSK,U,ZA,nan
M1,BELEG,M1V301040P28,125887,VBAK,M1V301040,LIFSK,U,ZA,nan
M1,BELEG,M1V389232P44,125894,VBAK,M1V389232,LIFSK,U,ZA,nan
M1,BELEG,M1V389232P36,125902,VBAK,M1V389232,LIFSK,U,ZA,nan
M1,BELEG,M1V389232P28,125909,VBAK,M1V389232,LIFSK,U,ZA,nan
M1,BELEG,M1V389232P18,125917,VBAK,M1V389232,LIFSK,U,ZA,nan
M1,BELEG,M1V388320P2820,125925,VBAK,M1V388320,LIFSK,U,ZA,nan
M1,BELEG,M1V388325P3,125940,VBAK,M1V388325,LIFSK,U,ZA,nan
M1,BELEG,M1V388324P100,125948,VBAK,M1V388324,LIFSK,U,ZA,nan
M1,BELEG,M1V388324P44,125956,VBAK,M1V388324,LIFSK,U,ZA,nan
M1,BELEG,M1V388306P36,125963,VBAK,M1V388306,LIFSK,U,ZA,nan
M1,BELEG,M1V388315P51,125971,VBAK,M1V388315,LIFSK,U,ZA,nan
M1,BELEG,M1V388312P18,125978,VBAK,M1V388312,LIFSK,U,ZA,nan
M1,BELEG,M1V388311P28,125985,VBAK,M1V388311,LIFSK,U,ZA,nan
M1,BELEG,M1V388311P18,125992,VBAK,M1V388311,LIFSK,U,ZA,nan
M1,BELEG,M1V388311P3,126006,VBAK,M1V388311,LIFSK,U,ZA,nan
M1,BELEG,M1V388347P28,126013,VBAK,M1V388347,LIFSK,U,ZA,nan
M1,BELEG,M1V388347P18,126020,VBAK,M1V388347,LIFSK,U,ZA,nan
M1,BELEG,M1V388346P12,126027,VBAK,M1V388346,LIFSK,U,ZA,nan
M1,BELEG,M1V388346P3,126034,VBAK,M1V388346,LIFSK,U,ZA,nan
M1,BELEG,M1V301039P44,126042,VBAK,M1V301039,LIFSK,U,ZA,nan
M1,BELEG,M1V388086P44,126050,VBAK,M1V388086,LIFSK,U,ZA,nan
M1,BELEG,M1V388086P18,126058,VBAK,M1V388086,LIFSK,U,ZA,nan
M1,BELEG,M1V388085P865,126066,VBAK,M1V388085,LIFSK,U,ZA,nan
M1,BELEG,M1V387265P12,126073,VBAK,M1V387265,LIFSK,U,ZA,nan
M1,BELEG,M1V300821P18,126080,VBAK,M1V300821,LIFSK,U,ZA,nan
M1,BELEG,M1V387201P5042,126087,VBAK,M1V387201,LIFSK,U,ZA,nan
M1,BELEG,M1V387201P4745,126094,VBAK,M1V387201,LIFSK,U,ZA,nan
M1,BELEG,M1V387201P3423,126102,VBAK,M1V387201,LIFSK,U,ZA,nan
M1,BELEG,M1V387201P2820,126110,VBAK,M1V387201,LIFSK,U,ZA,nan
M1,BELEG,M1V387187P3,126118,VBAK,M1V387187,LIFSK,U,ZA,nan
M1,BELEG,M1V300820P3,126125,VBAK,M1V300820,LIFSK,U,ZA,nan
M1,BELEG,M1V387190P60,126133,VBAK,M1V387190,LIFSK,U,ZA,nan
M1,BELEG,M1V387190P51,126141,VBAK,M1V387190,LIFSK,U,ZA,nan
M1,BELEG,M1V387190P12,126148,VBAK,M1V387190,LIFSK,U,ZA,nan
M1,BELEG,M1V387189P3,126155,VBAK,M1V387189,LIFSK,U,ZA,nan
M1,BELEG,M1V387232P3,126163,VBAK,M1V387232,LIFSK,U,ZA,nan
M1,BELEG,M1V387206P12,126170,VBAK,M1V387206,LIFSK,U,ZA,nan
M1,BELEG,M1V300929P865,126198,VBAK,M1V300929,LIFSK,U,ZA,nan
M1,BELEG,M1V300929P2820,126213,VBAK,M1V300929,LIFSK,U,ZA,nan
M1,BELEG,M1V388153P3,126220,VBAK,M1V388153,LIFSK,U,ZA,nan
M1,BELEG,M1V388146P2820,126227,VBAK,M1V388146,LIFSK,U,ZA,nan
M1,BELEG,M1V388146P1427,126235,VBAK,M1V388146,LIFSK,U,ZA,nan
M1,BELEG,M1V388146P865,126243,VBAK,M1V388146,LIFSK,U,ZA,nan
M1,BELEG,M1V388161P2820,126250,VBAK,M1V388161,LIFSK,U,ZA,nan
M1,BELEG,M1V388161P2141,126257,VBAK,M1V388161,LIFSK,U,ZA,nan
M1,BELEG,M1V300928P18,126264,VBAK,M1V300928,LIFSK,U,ZA,nan
M1,BELEG,M1V300928P12,126271,VBAK,M1V300928,LIFSK,U,ZA,nan
M1,BELEG,M1V388155P18,126279,VBAK,M1V388155,LIFSK,U,ZA,nan
M1,BELEG,M1V388155P12,126287,VBAK,M1V388155,LIFSK,U,ZA,nan
M1,BELEG,M1V388155P3,126294,VBAK,M1V388155,LIFSK,U,ZA,nan
M1,BELEG,M1V388154P18,126302,VBAK,M1V388154,LIFSK,U,ZA,nan
M1,BELEG,M1V388190P3,126309,VBAK,M1V388190,LIFSK,U,ZA,nan
M1,BELEG,M1V388186P36,126316,VBAK,M1V388186,LIFSK,U,ZA,nan
M1,BELEG,M1V388186P28,126323,VBAK,M1V388186,LIFSK,U,ZA,nan
M1,BELEG,M1V388116P12,126330,VBAK,M1V388116,LIFSK,U,ZA,nan
M1,BELEG,M1V388121P18,126337,VBAK,M1V388121,LIFSK,U,ZA,nan
M1,BELEG,M1V388121P3,126344,VBAK,M1V388121,LIFSK,U,ZA,nan
M1,BELEG,M1V388092P60,126358,VBAK,M1V388092,LIFSK,U,ZA,nan
M1,BELEG,M1V388100P3,126365,VBAK,M1V388100,LIFSK,U,ZA,nan
M1,BELEG,M1V300926P18,126379,VBAK,M1V300926,LIFSK,U,ZA,nan
M1,BELEG,M1V388143P28,126387,VBAK,M1V388143,LIFSK,U,ZA,nan
M1,BELEG,M1V388126P4685,126395,VBAK,M1V388126,LIFSK,U,ZA,nan
M1,BELEG,M1V388126P2820,126402,VBAK,M1V388126,LIFSK,U,ZA,nan
M1,BELEG,M1V388129P28,126410,VBAK,M1V388129,LIFSK,U,ZA,nan
M1,BELEG,M1V388127P28,126418,VBAK,M1V388127,LIFSK,U,ZA,nan
M1,BELEG,M1V397127P36,126426,VBAK,M1V397127,LIFSK,U,ZA,nan
M1,BELEG,M1V397127P28,126434,VBAK,M1V397127,LIFSK,U,ZA,nan
M1,BELEG,M1V397124P51,126441,VBAK,M1V397124,LIFSK,U,ZA,nan
M1,BELEG,M1V397132P12,126449,VBAK,M1V397132,LIFSK,U,ZA,nan
M1,BELEG,M1V397128P18,126457,VBAK,M1V397128,LIFSK,U,ZA,nan
M1,BELEG,M1V397113P36,126465,VBAK,M1V397113,LIFSK,U,ZA,nan
M1,BELEG,M1V397110P12,126472,VBAK,M1V397110,LIFSK,U,ZA,nan
M1,BELEG,M1V397110P3,126479,VBAK,M1V397110,LIFSK,U,ZA,nan
M1,BELEG,M1V397120P12,126486,VBAK,M1V397120,LIFSK,U,ZA,nan
M1,BELEG,M1V301785P44,126494,VBAK,M1V301785,LIFSK,U,ZA,nan
M1,BELEG,M1V397156P12,126502,VBAK,M1V397156,LIFSK,U,ZA,nan
M1,BELEG,M1V397150P2820,126516,VBAK,M1V397150,LIFSK,U,ZA,nan
M1,BELEG,M1V397137P3,126523,VBAK,M1V397137,LIFSK,U,ZA,nan
M1,BELEG,M1V397068P60,126531,VBAK,M1V397068,LIFSK,U,ZA,nan
M1,BELEG,M1V397060P28,126539,VBAK,M1V397060,LIFSK,U,ZA,nan
M1,BELEG,M1V397064P28,126546,VBAK,M1V397064,LIFSK,U,ZA,nan
M1,BELEG,M1V397103P28,126554,VBAK,M1V397103,LIFSK,U,ZA,nan
M1,BELEG,M1V397103P12,126561,VBAK,M1V397103,LIFSK,U,ZA,nan
M1,BELEG,M1V397103P3,126568,VBAK,M1V397103,LIFSK,U,ZA,nan
M1,BELEG,M1V397080P44,126576,VBAK,M1V397080,LIFSK,U,ZA,nan
M1,BELEG,M1V397080P36,126584,VBAK,M1V397080,LIFSK,U,ZA,nan
M1,BELEG,M1V397080P18,126592,VBAK,M1V397080,LIFSK,U,ZA,nan
M1,BELEG,M1V397077P3118,126599,VBAK,M1V397077,LIFSK,U,ZA,nan
M1,BELEG,M1V398058P3,126606,VBAK,M1V398058,LIFSK,U,ZA,nan
M1,BELEG,M1V398057P51,126613,VBAK,M1V398057,LIFSK,U,ZA,nan
M1,BELEG,M1V398057P44,126620,VBAK,M1V398057,LIFSK,U,ZA,nan
M1,BELEG,M1V397209P865,126628,VBAK,M1V397209,LIFSK,U,ZA,nan
M1,BELEG,M1V301886P28,126635,VBAK,M1V301886,LIFSK,U,ZA,nan
M1,BELEG,M1V397182P120,126650,VBAK,M1V397182,LIFSK,U,ZA,nan
M1,BELEG,M1V397182P110,126658,VBAK,M1V397182,LIFSK,U,ZA,nan
M1,BELEG,M1V397199P18,126666,VBAK,M1V397199,LIFSK,U,ZA,nan
M1,BELEG,M1V397203P51,126681,VBAK,M1V397203,LIFSK,U,ZA,nan
M1,BELEG,M1V397198P90,126695,VBAK,M1V397198,LIFSK,U,ZA,nan
M1,BELEG,M1V396097P28,126702,VBAK,M1V396097,LIFSK,U,ZA,nan
M1,BELEG,M1V396097P12,126709,VBAK,M1V396097,LIFSK,U,ZA,nan
M1,BELEG,M1V396094P18,126716,VBAK,M1V396094,LIFSK,U,ZA,nan
M1,BELEG,M1V396089P2141,126723,VBAK,M1V396089,LIFSK,U,ZA,nan
M1,BELEG,M1V396097P60,126730,VBAK,M1V396097,LIFSK,U,ZA,nan
M1,BELEG,M1V396081P3,126738,VBAK,M1V396081,LIFSK,U,ZA,nan
M1,BELEG,M1V396080P100,126746,VBAK,M1V396080,LIFSK,U,ZA,nan
M1,BELEG,M1V396126P3,126754,VBAK,M1V396126,LIFSK,U,ZA,nan
M1,BELEG,M1V396137P3,126761,VBAK,M1V396137,LIFSK,U,ZA,nan
M1,BELEG,M1V396136P3,126769,VBAK,M1V396136,LIFSK,U,ZA,nan
M1,BELEG,M1V396107P3118,126776,VBAK,M1V396107,LIFSK,U,ZA,nan
M1,BELEG,M1V396107P865,126783,VBAK,M1V396107,LIFSK,U,ZA,nan
M1,BELEG,M1V396106P100,126791,VBAK,M1V396106,LIFSK,U,ZA,nan
M1,BELEG,M1V396106P80,126799,VBAK,M1V396106,LIFSK,U,ZA,nan
M1,BELEG,M1V396113P60,126806,VBAK,M1V396113,LIFSK,U,ZA,nan
M1,BELEG,M1V301690P3,126813,VBAK,M1V301690,LIFSK,U,ZA,nan
M1,BELEG,M1V301690P12,126820,VBAK,M1V301690,LIFSK,U,ZA,nan
M1,BELEG,M1V301688P18,126827,VBAK,M1V301688,LIFSK,U,ZA,nan
M1,BELEG,M1V396026P3,126834,VBAK,M1V396026,LIFSK,U,ZA,nan
M1,BELEG,M1V301688P12,126841,VBAK,M1V301688,LIFSK,U,ZA,nan
M1,BELEG,M1V396040P2820,126849,VBAK,M1V396040,LIFSK,U,ZA,nan
M1,BELEG,M1V396033P36,126864,VBAK,M1V396033,LIFSK,U,ZA,nan
M1,BELEG,M1V396033P28,126872,VBAK,M1V396033,LIFSK,U,ZA,nan
M1,BELEG,M1V396033P18,126880,VBAK,M1V396033,LIFSK,U,ZA,nan
M1,BELEG,M1V396064P28,126895,VBAK,M1V396064,LIFSK,U,ZA,nan
M1,BELEG,M1V396061P2820,126910,VBAK,M1V396061,LIFSK,U,ZA,nan
M1,BELEG,M1V396061P2141,126918,VBAK,M1V396061,LIFSK,U,ZA,nan
M1,BELEG,M1V397023P28,126926,VBAK,M1V397023,LIFSK,U,ZA,nan
M1,BELEG,M1V397023P3,126934,VBAK,M1V397023,LIFSK,U,ZA,nan
M1,BELEG,M1V301779P3,126941,VBAK,M1V301779,LIFSK,U,ZA,nan
M1,BELEG,M1V397054P3,126948,VBAK,M1V397054,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P110,126955,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P100,126962,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P90,126969,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P80,126976,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P70,126983,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P60,126990,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P44,127004,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P36,127011,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V397026P18,127018,VBAK,M1V397026,LIFSK,U,ZA,nan
M1,BELEG,M1V396973P18,127026,VBAK,M1V396973,LIFSK,U,ZA,nan
M1,BELEG,M1V301774P36,127034,VBAK,M1V301774,LIFSK,U,ZA,nan
M1,BELEG,M1V396973P3,127042,VBAK,M1V396973,LIFSK,U,ZA,nan
M1,BELEG,M1V301774P28,127050,VBAK,M1V301774,LIFSK,U,ZA,nan
M1,BELEG,M1V396967P60,127058,VBAK,M1V396967,LIFSK,U,ZA,nan
M1,BELEG,M1V396993P3423,127072,VBAK,M1V396993,LIFSK,U,ZA,nan
M1,BELEG,M1V397001P44,127080,VBAK,M1V397001,LIFSK,U,ZA,nan
M1,BELEG,M1V396983P3,127087,VBAK,M1V396983,LIFSK,U,ZA,nan
M1,BELEG,M1V399265P1447,127095,VBAK,M1V399265,LIFSK,U,ZA,nan
M1,BELEG,M1V399267P3,127103,VBAK,M1V399267,LIFSK,U,ZA,nan
M1,BELEG,M1V399256P44,127110,VBAK,M1V399256,LIFSK,U,ZA,nan
M1,BELEG,M1V399256P28,127117,VBAK,M1V399256,LIFSK,U,ZA,nan
M1,BELEG,M1V399283P230,127124,VBAK,M1V399283,LIFSK,U,ZA,nan
M1,BELEG,M1V301997P36,127132,VBAK,M1V301997,LIFSK,U,ZA,nan
M1,BELEG,M1V399279P2820,127140,VBAK,M1V399279,LIFSK,U,ZA,nan
M1,BELEG,M1V399282P3995,127148,VBAK,M1V399282,LIFSK,U,ZA,nan
M1,BELEG,M1V399200P44,127155,VBAK,M1V399200,LIFSK,U,ZA,nan
M1,BELEG,M1V399200P36,127163,VBAK,M1V399200,LIFSK,U,ZA,nan
M1,BELEG,M1V398325P44,127171,VBAK,M1V398325,LIFSK,U,ZA,nan
M1,BELEG,M1V301921P28,127186,VBAK,M1V301921,LIFSK,U,ZA,nan
M1,BELEG,M1V398311P3,127194,VBAK,M1V398311,LIFSK,U,ZA,nan
M1,BELEG,M1V398320P12,127202,VBAK,M1V398320,LIFSK,U,ZA,nan
M1,BELEG,M1V398318P44,127209,VBAK,M1V398318,LIFSK,U,ZA,nan
M1,BELEG,M1V399229P3,127217,VBAK,M1V399229,LIFSK,U,ZA,nan
M1,BELEG,M1V399237P36,127224,VBAK,M1V399237,LIFSK,U,ZA,nan
M1,BELEG,M1V399211P3,127232,VBAK,M1V399211,LIFSK,U,ZA,nan
M1,BELEG,M1V399205P140,127240,VBAK,M1V399205,LIFSK,U,ZA,nan
M1,BELEG,M1V399205P130,127248,VBAK,M1V399205,LIFSK,U,ZA,nan
M1,BELEG,M1V399211P12,127263,VBAK,M1V399211,LIFSK,U,ZA,nan
M1,BELEG,M1V399359P18,127271,VBAK,M1V399359,LIFSK,U,ZA,nan
M1,BELEG,M1V399357P2820,127278,VBAK,M1V399357,LIFSK,U,ZA,nan
M1,BELEG,M1V399384P865,127285,VBAK,M1V399384,LIFSK,U,ZA,nan
M1,BELEG,M1V399382P28,127293,VBAK,M1V399382,LIFSK,U,ZA,nan
M1,BELEG,M1V399391P12,127301,VBAK,M1V399391,LIFSK,U,ZA,nan
M1,BELEG,M1V399391P3,127309,VBAK,M1V399391,LIFSK,U,ZA,nan
M1,BELEG,M1V399380P70,127317,VBAK,M1V399380,LIFSK,U,ZA,nan
M1,BELEG,M1V399376P12,127325,VBAK,M1V399376,LIFSK,U,ZA,nan
M1,BELEG,M1V399311P51,127333,VBAK,M1V399311,LIFSK,U,ZA,nan
M1,BELEG,M1V399321P1427,127341,VBAK,M1V399321,LIFSK,U,ZA,nan
M1,BELEG,M1V399297P36,127349,VBAK,M1V399297,LIFSK,U,ZA,nan
M1,BELEG,M1V399296P12,127357,VBAK,M1V399296,LIFSK,U,ZA,nan
M1,BELEG,M1V399296P3,127364,VBAK,M1V399296,LIFSK,U,ZA,nan
M1,BELEG,M1V399304P12,127378,VBAK,M1V399304,LIFSK,U,ZA,nan
M1,BELEG,M1V399304P3,127386,VBAK,M1V399304,LIFSK,U,ZA,nan
M1,BELEG,M1V399302P3,127393,VBAK,M1V399302,LIFSK,U,ZA,nan
M1,BELEG,M1V399300P70,127401,VBAK,M1V399300,LIFSK,U,ZA,nan
M1,BELEG,M1V399329P18,127408,VBAK,M1V399329,LIFSK,U,ZA,nan
M1,BELEG,M1V398155P865,127416,VBAK,M1V398155,LIFSK,U,ZA,nan
M1,BELEG,M1V398165P3,127423,VBAK,M1V398165,LIFSK,U,ZA,nan
M1,BELEG,M1V398154P12,127431,VBAK,M1V398154,LIFSK,U,ZA,nan
M1,BELEG,M1V301900P12,127439,VBAK,M1V301900,LIFSK,U,ZA,nan
M1,BELEG,M1V398142P2141,127446,VBAK,M1V398142,LIFSK,U,ZA,nan
M1,BELEG,M1V398142P1427,127453,VBAK,M1V398142,LIFSK,U,ZA,nan
M1,BELEG,M1V398189P36,127461,VBAK,M1V398189,LIFSK,U,ZA,nan
M1,BELEG,M1V398185P60,127469,VBAK,M1V398185,LIFSK,U,ZA,nan
M1,BELEG,M1V398169P18,127477,VBAK,M1V398169,LIFSK,U,ZA,nan
M1,BELEG,M1V398169P12,127485,VBAK,M1V398169,LIFSK,U,ZA,nan
M1,BELEG,M1V398171P18,127499,VBAK,M1V398171,LIFSK,U,ZA,nan
M1,BELEG,M1V398099P4685,127506,VBAK,M1V398099,LIFSK,U,ZA,nan
M1,BELEG,M1V398099P3995,127513,VBAK,M1V398099,LIFSK,U,ZA,nan
M1,BELEG,M1V398099P3423,127520,VBAK,M1V398099,LIFSK,U,ZA,nan
M1,BELEG,M1V398099P3118,127527,VBAK,M1V398099,LIFSK,U,ZA,nan
M1,BELEG,M1V398099P2820,127534,VBAK,M1V398099,LIFSK,U,ZA,nan
M1,BELEG,M1V398104P12,127541,VBAK,M1V398104,LIFSK,U,ZA,nan
M1,BELEG,M1V398094P36,127548,VBAK,M1V398094,LIFSK,U,ZA,nan
M1,BELEG,M1V398094P28,127555,VBAK,M1V398094,LIFSK,U,ZA,nan
M1,BELEG,M1V398092P1427,127562,VBAK,M1V398092,LIFSK,U,ZA,nan
M1,BELEG,M1V398091P865,127569,VBAK,M1V398091,LIFSK,U,ZA,nan
M1,BELEG,M1V398089P28,127576,VBAK,M1V398089,LIFSK,U,ZA,nan
M1,BELEG,M1V398089P18,127583,VBAK,M1V398089,LIFSK,U,ZA,nan
M1,BELEG,M1V398098P90,127591,VBAK,M1V398098,LIFSK,U,ZA,nan
M1,BELEG,M1V398098P80,127599,VBAK,M1V398098,LIFSK,U,ZA,nan
M1,BELEG,M1V398121P12,127606,VBAK,M1V398121,LIFSK,U,ZA,nan
M1,BELEG,M1V398131P12,127613,VBAK,M1V398131,LIFSK,U,ZA,nan
M1,BELEG,M1V398131P3,127621,VBAK,M1V398131,LIFSK,U,ZA,nan
M1,BELEG,M1V398129P60,127629,VBAK,M1V398129,LIFSK,U,ZA,nan
M1,BELEG,M1V398129P28,127637,VBAK,M1V398129,LIFSK,U,ZA,nan
M1,BELEG,M1V398129P3,127645,VBAK,M1V398129,LIFSK,U,ZA,nan
M1,BELEG,M1V398127P28,127653,VBAK,M1V398127,LIFSK,U,ZA,nan
M1,BELEG,M1V398105P60,127661,VBAK,M1V398105,LIFSK,U,ZA,nan
M1,BELEG,M1V301917P12,127669,VBAK,M1V301917,LIFSK,U,ZA,nan
M1,BELEG,M1V398272P180,127677,VBAK,M1V398272,LIFSK,U,ZA,nan
M1,BELEG,M1V398268P12,127685,VBAK,M1V398268,LIFSK,U,ZA,nan
M1,BELEG,M1V398267P18,127693,VBAK,M1V398267,LIFSK,U,ZA,nan
M1,BELEG,M1V398264P80,127700,VBAK,M1V398264,LIFSK,U,ZA,nan
M1,BELEG,M1V398264P70,127707,VBAK,M1V398264,LIFSK,U,ZA,nan
M1,BELEG,M1V398264P60,127714,VBAK,M1V398264,LIFSK,U,ZA,nan
M1,BELEG,M1V398264P51,127721,VBAK,M1V398264,LIFSK,U,ZA,nan
M1,BELEG,M1V398264P36,127735,VBAK,M1V398264,LIFSK,U,ZA,nan
M1,BELEG,M1V398296P3,127743,VBAK,M1V398296,LIFSK,U,ZA,nan
M1,BELEG,M1V398289P36,127751,VBAK,M1V398289,LIFSK,U,ZA,nan
M1,BELEG,M1V301904P44,127759,VBAK,M1V301904,LIFSK,U,ZA,nan
M1,BELEG,M1V398218P12,127766,VBAK,M1V398218,LIFSK,U,ZA,nan
M1,BELEG,M1V398217P51,127774,VBAK,M1V398217,LIFSK,U,ZA,nan
M1,BELEG,M1V398217P3,127781,VBAK,M1V398217,LIFSK,U,ZA,nan
M1,BELEG,M1V398202P18,127794,VBAK,M1V398202,LIFSK,U,ZA,nan
M1,BELEG,M1V398245P3,127801,VBAK,M1V398245,LIFSK,U,ZA,nan
M1,BELEG,M1V398235P3,127808,VBAK,M1V398235,LIFSK,U,ZA,nan
M1,BELEG,M1V398255P3,127821,VBAK,M1V398255,LIFSK,U,ZA,nan
M1,BELEG,M1V398228P18,127828,VBAK,M1V398228,LIFSK,U,ZA,nan
M1,BELEG,M1V393676P100,127836,VBAK,M1V393676,LIFSK,U,ZA,nan
M1,BELEG,M1V393674P3,127850,VBAK,M1V393674,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P100,127857,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P90,127864,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P80,127871,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P70,127878,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P60,127885,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P51,127892,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P44,127899,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P28,127913,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P18,127920,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V393681P12,127927,VBAK,M1V393681,LIFSK,U,ZA,nan
M1,BELEG,M1V301476P12,127935,VBAK,M1V301476,LIFSK,U,ZA,nan
M1,BELEG,M1V393698P18,127950,VBAK,M1V393698,LIFSK,U,ZA,nan
M1,BELEG,M1V393640P18,127958,VBAK,M1V393640,LIFSK,U,ZA,nan
M1,BELEG,M1V393639P44,127966,VBAK,M1V393639,LIFSK,U,ZA,nan
M1,BELEG,M1V301464P3,127974,VBAK,M1V301464,LIFSK,U,ZA,nan
M1,BELEG,M1V393618P18,127982,VBAK,M1V393618,LIFSK,U,ZA,nan
M1,BELEG,M1V393657P36,127989,VBAK,M1V393657,LIFSK,U,ZA,nan
M1,BELEG,M1V393648P36,127997,VBAK,M1V393648,LIFSK,U,ZA,nan
M1,BELEG,M1V301481P18,128005,VBAK,M1V301481,LIFSK,U,ZA,nan
M1,BELEG,M1V393790P4896,128013,VBAK,M1V393790,LIFSK,U,ZA,nan
M1,BELEG,M1V393790P4745,128021,VBAK,M1V393790,LIFSK,U,ZA,nan
M1,BELEG,M1V393796P3423,128028,VBAK,M1V393796,LIFSK,U,ZA,nan
M1,BELEG,M1V393775P1427,128036,VBAK,M1V393775,LIFSK,U,ZA,nan
M1,BELEG,M1V393775P865,128044,VBAK,M1V393775,LIFSK,U,ZA,nan
M1,BELEG,M1V393774P12,128052,VBAK,M1V393774,LIFSK,U,ZA,nan
M1,BELEG,M1V393772P3,128059,VBAK,M1V393772,LIFSK,U,ZA,nan
M1,BELEG,M1V393788P18,128067,VBAK,M1V393788,LIFSK,U,ZA,nan
M1,BELEG,M1V393783P12,128075,VBAK,M1V393783,LIFSK,U,ZA,nan
M1,BELEG,M1V393815P28,128083,VBAK,M1V393815,LIFSK,U,ZA,nan
M1,BELEG,M1V393824P12,128090,VBAK,M1V393824,LIFSK,U,ZA,nan
M1,BELEG,M1V393796P5007,128098,VBAK,M1V393796,LIFSK,U,ZA,nan
M1,BELEG,M1V393811P3,128105,VBAK,M1V393811,LIFSK,U,ZA,nan
M1,BELEG,M1V393739P12,128118,VBAK,M1V393739,LIFSK,U,ZA,nan
M1,BELEG,M1V393736P12,128126,VBAK,M1V393736,LIFSK,U,ZA,nan
M1,BELEG,M1V393722P865,128133,VBAK,M1V393722,LIFSK,U,ZA,nan
M1,BELEG,M1V301476P51,128141,VBAK,M1V301476,LIFSK,U,ZA,nan
M1,BELEG,M1V393725P60,128149,VBAK,M1V393725,LIFSK,U,ZA,nan
M1,BELEG,M1V393723P60,128157,VBAK,M1V393723,LIFSK,U,ZA,nan
M1,BELEG,M1V393723P51,128165,VBAK,M1V393723,LIFSK,U,ZA,nan
M1,BELEG,M1V393723P44,128173,VBAK,M1V393723,LIFSK,U,ZA,nan
M1,BELEG,M1V393763P18,128181,VBAK,M1V393763,LIFSK,U,ZA,nan
M1,BELEG,M1V393763P12,128189,VBAK,M1V393763,LIFSK,U,ZA,nan
M1,BELEG,M1V393762P18,128197,VBAK,M1V393762,LIFSK,U,ZA,nan
M1,BELEG,M1V393744P36,128205,VBAK,M1V393744,LIFSK,U,ZA,nan
M1,BELEG,M1V393744P28,128213,VBAK,M1V393744,LIFSK,U,ZA,nan
M1,BELEG,M1V392611P28,128221,VBAK,M1V392611,LIFSK,U,ZA,nan
